2B,AER,KZN,CR2
8M,RGN,KUL,320
8M,RGN,PNH,319
8M,RGN,SIN,320
8M,SIN,RGN,320
8P,QBC,YAA,BE1
8P,QBC,YVR,BE1
8P,YAA,YVR,BE1
8P,YBL,YQQ,SF3 BE1
8P,YBL,YVR,BE1
8P,YBL,ZEL,BE1
8P,YKT,ZEL,DHP
8P,YLW,YXC,BE1
8P,YPW,YVR,BE1 SF3
8P,YQQ,YBL,BE1 SF3
8P,YQQ,YVR,SF3 BE1
8P,YVR,QBC,BE1
8P,YVR,YBL,BE1
8P,YVR,YPW,BE1 SF3
8P,YVR,YQQ,BE1 SF3
8P,YVR,YWL,BE1
8P,YVR,YXC,BE1
8P,YVR,YYJ,BE1
8P,YVR,YZT,SF3 BE1
8P,YVR,YZZ,SF3 BE1
8P,YVR,ZMT,SF3
8P,YWL,YVR,BE1
8P,YXC,YLW,BE1
8P,YXC,YVR,BE1
8P,YYJ,YVR,BE1
8P,YZT,YVR,SF3 BE1
8P,YZT,ZEL,SF3
8P,YZZ,YVR,SF3 BE1
8P,ZEL,YBL,BE1
8P,ZEL,YKT,DHP
8P,ZEL,YZT,SF3
8P,ZMT,YVR,SF3
8Q,ADA,IST,320
8Q,ADB,IST,320
8Q,AYT,IST,320
8Q,AYT,KZN,321
8Q,AYT,SVO,321
8Q,BJV,IST,320
8Q,CDG,IST,320
8Q,DIY,IST,320
8Q,DLM,IST,320
8Q,ECN,IST,320
8Q,ERZ,IST,320
8Q,EZS,IST,320
8Q,GNY,IST,320
8Q,GZP,IST,320
8Q,GZT,IST,320
8Q,IST,ADA,320
8Q,IST,ADB,320
8Q,IST,AYT,320
8Q,IST,BJV,320
8Q,IST,CDG,320
8Q,IST,DIY,320
8Q,IST,DLM,320
8Q,IST,ECN,320
8Q,IST,ERZ,320
8Q,IST,EZS,320
8Q,IST,GNY,320
8Q,IST,GZP,320
8Q,IST,GZT,320
8Q,IST,MLX,320
8Q,IST,ODS,320
8Q,IST,TZX,320
8Q,KZN,AYT,321
8Q,MLX,IST,320
8Q,ODS,IST,320
8Q,SVO,AYT,321
8Q,TZX,IST,320
8R,AEP,MDQ,SF3
8R,AEP,PRA,SF3
8R,AEP,ROS,SF3
8R,AEP,SFN,SF3
8R,BHI,MDQ,SF3
8R,BHI,REL,SF3
8R,BRC,CRD,SF3
8R,BRC,EQS,SF3
8R,COR,MDZ,SF3
8R,COR,ROS,SF3
8R,CRD,NQN,SF3
8R,CRD,REL,SF3
8R,CRD,RGL,SF3
8R,EQS,BRC,SF3
8R,EQS,CRD,SF3
8R,MDQ,AEP,SF3
8R,MDQ,BHI,SF3
8R,MDZ,COR,SF3
8R,MDZ,NQN,SF3
8R,NQN,CRD,SF3
8R,NQN,MDZ,SF3
8R,PDP,ROS,SF3
8R,PRA,AEP,SF3
8R,REL,BHI,SF3
8R,REL,BRC,SF3
8R,REL,CRD,SF3
8R,REL,EQS,SF3
8R,RGA,RGL,SF3
8R,RGL,CRD,SF3
8R,RGL,RGA,SF3
8R,RGL,USH,SF3
8R,ROS,AEP,SF3
8R,ROS,COR,SF3
8R,ROS,PDP,SF3
8R,SFN,AEP,SF3
8T,YFJ,YZF,DHT
8T,YFS,YZF,DHT
8T,YLE,YZF,DHT
8T,YRA,YZF,DHT
8T,YSG,YZF,DHT
8T,YZF,YFJ,DHT
8T,YZF,YFS,DHT
8T,YZF,YLE,DHT
8T,YZF,YRA,DHT
8T,YZF,YSG,DHT
8U,AKF,BEN,320
8U,AMM,BEN,320
8U,AMM,TIP,332 320
8U,BEN,AKF,320
8U,BEN,AMM,320
8U,BEN,CAI,320
8U,BEN,CMN,320
8U,BEN,IST,320
8U,BEN,JED,320
8U,BEN,MRA,320
8U,BEN,TIP,320 319 332
8U,BEN,TUN,319 320
8U,CAI,BEN,320
8U,CAI,TIP,320 332
8U,CMN,BEN,320
8U,CMN,TIP,320 319 332
8U,DXB,TIP,332
8U,FCO,TIP,320
8U,HBE,TIP,320 319
8U,IST,BEN,320
8U,IST,MRA,320
8U,IST,TIP,332 319
8U,JED,BEN,320
8U,JED,TIP,332
8U,MRA,BEN,320
8U,MRA,IST,320
8U,MRA,SFA,320 319
8U,MRA,TUN,319 320
8U,SFA,MRA,319
8U,SFA,TIP,320 319
8U,TIP,AMM,332 320
8U,TIP,BEN,320 319 332
8U,TIP,CAI,320 332
8U,TIP,CMN,320 319 332
8U,TIP,FCO,320
8U,TIP,HBE,320 319
8U,TIP,IST,332 319
8U,TIP,JED,332
8U,TIP,SFA,320 319
8U,TIP,TOB,320
8U,TIP,TUN,319 320
8U,TUN,BEN,319 320
8U,TUN,MRA,319 320
8U,TUN,TIP,319 320
8V,AET,BTT,CNC
8V,AET,FAI,CNC
8V,AET,HUS,CNC
8V,AKP,BTT,CNC
8V,AKP,FAI,PAG
8V,ARC,VEE,CNC
8V,BTT,AET,CNC
8V,BTT,AKP,CNC
8V,BTT,FAI,CNC
8V,FAI,AET,CNC
8V,FAI,AKP,PAG
8V,FAI,BTT,CNC
8V,FAI,FYU,CNC
8V,FAI,GAL,CNC
8V,FAI,KBC,CNC
8V,FAI,LMA,PAG
8V,FAI,RBY,CNC
8V,FAI,TAL,CNC
8V,FYU,FAI,CNC
8V,FYU,VEE,CNC
8V,GAL,KAL,CNC
8V,GAL,NUL,CNC
8V,HSL,HUS,CNC
8V,HSL,RBY,CNC
8V,HSL,TAL,CNC
8V,HUS,FAI,CNC
8V,HUS,TAL,CNC
8V,KAL,HSL,CNC
8V,KBC,FYU,CNC
8V,KYU,FAI,CNC
8V,LMA,FAI,PAG
8V,NUL,KYU,CNC
8V,RBY,FAI,CNC
8V,RBY,TAL,CNC
8V,TAL,FAI,CNC
8V,TAL,HSL,CNC
8V,TAL,RBY,CNC
8V,VEE,ARC,CNC
8V,VEE,FYU,CNC
9C,BKI,PVG,320
9C,BKK,PVG,320
9C,CAN,SHA,320
9C,CAN,SJW,320
9C,CGD,KMG,320
9C,CGD,SHA,320
9C,CGQ,PVG,320
9C,CJU,PVG,320
9C,CKG,LYA,320
9C,CKG,PVG,320
9C,CKG,SHA,320
9C,CKG,SJW,320
9C,CNX,PVG,320
9C,CSX,SHA,320
9C,CTU,SHA,320
9C,CTU,SJW,320
9C,DLC,HGH,320
9C,DLC,PVG,320
9C,DLC,SJW,320
9C,DYG,PVG,320
9C,HET,SJW,320
9C,HGH,DLC,320
9C,HGH,KWL,320
9C,HGH,SHE,320
9C,HGH,SJW,320
9C,HGH,SYX,320
9C,HGH,SZX,320
9C,HIA,HRB,320
9C,HIA,SZX,320
9C,HKG,PVG,320
9C,HKT,PVG,320
9C,HRB,HIA,320
9C,HRB,PVG,320
9C,HSG,PVG,320
9C,IBR,PVG,320
9C,JIQ,KMG,320
9C,JIQ,SHA,320
9C,JJN,SHA,320
9C,KHH,PVG,320
9C,KIX,PVG,320
9C,KMG,CGD,320
9C,KMG,JIQ,320
9C,KMG,MIG,320
9C,KMG,PVG,320
9C,KMG,SHA,320
9C,KMG,SJW,320
9C,KMG,ZYI,320
9C,KWE,SHA,320
9C,KWL,HGH,320
9C,KWL,PVG,320
9C,KWL,SJW,320
9C,LHW,PVG,320
9C,LYA,CKG,320
9C,LYA,SHE,320
9C,MFM,PVG,320
9C,MIG,KMG,320
9C,MIG,SHA,320
9C,MIG,SHE,320
9C,NKG,SHE,320
9C,NNG,SHA,320
9C,PVG,BKI,320
9C,PVG,BKK,320
9C,PVG,CGQ,320
9C,PVG,CJU,320
9C,PVG,CKG,320
9C,PVG,CNX,320
9C,PVG,DLC,320
9C,PVG,DYG,320
9C,PVG,HKG,320
9C,PVG,HKT,320
9C,PVG,HRB,320
9C,PVG,IBR,320
9C,PVG,KHH,320
9C,PVG,KIX,320
9C,PVG,KWL,320
9C,PVG,MFM,320
9C,PVG,NNG,320
9C,PVG,REP,320
9C,PVG,SHE,320
9C,PVG,SIN,320
9C,PVG,SYX,320
9C,PVG,TAK,320
9C,PVG,TAO,320
9C,PVG,TPE,320
9C,PVG,XMN,320
9C,PVG,ZHA,320
9C,REP,PVG,320
9C,SHA,CAN,320
9C,SHA,CGD,320
9C,SHA,CKG,320
9C,SHA,CSX,320
9C,SHA,CTU,320
9C,SHA,JIQ,320
9C,SHA,JJN,320
9C,SHA,KMG,320
9C,SHA,KWE,320
9C,SHA,LHW,320
9C,SHA,SJW,320
9C,SHA,SWA,320
9C,SHA,SYX,320
9C,SHA,SZX,320
9C,SHA,TAO,320
9C,SHA,URC,320
9C,SHA,XIY,320
9C,SHA,XMN,320
9C,SHA,ZUH,320
9C,SHA,ZYI,320
9C,SHE,HGH,320
9C,SHE,LYA,320
9C,SHE,MIG,320
9C,SHE,NKG,320
9C,SHE,PVG,320
9C,SHE,SJW,320
9C,SHE,SZX,320
9C,SHE,XIY,320
9C,SIN,PVG,320
9C,SJW,CAN,320
9C,SJW,CKG,320
9C,SJW,CTU,320
9C,SJW,DLC,320
9C,SJW,HET,320
9C,SJW,HGH,320
9C,SJW,KMG,320
9C,SJW,KWL,320
9C,SJW,SHA,320
9C,SJW,SHE,320
9C,SJW,SZX,320
9C,SJW,TPE,320
9C,SJW,XMN,320
9C,SWA,SHA,320
9C,SYX,HGH,320
9C,SYX,PVG,320
9C,SYX,SHA,320
9C,SZX,HGH,320
9C,SZX,HIA,320
9C,SZX,SHA,320
9C,SZX,SHE,320
9C,SZX,SJW,320
9C,TAK,PVG,320
9C,TAO,SHA,320
9C,TPE,PVG,320
9C,TPE,SJW,320
9C,URC,SHA,320
9C,URC,XIY,320
9C,XIY,SHA,320
9C,XIY,SHE,320
9C,XIY,URC,320
9C,XMN,PVG,320
9C,XMN,SHA,320
9C,XMN,SJW,320
9C,ZHA,PVG,320
9C,ZUH,PVG,320
9C,ZUH,SHA,320
9C,ZYI,KMG,320
9C,ZYI,SHA,320
9D,JED,NDJ,737 747
9E,ATL,AZO,CRJ
9E,ATL,CHA,CRJ
9E,ATL,CID,CRJ
9E,ATL,CRW,CRJ
9E,ATL,CVG,CR9 
9E,ATL,EVV,CRJ
9E,ATL,FWA,CRJ
9E,ATL,GSO,CR9
9E,ATL,GSP,CRJ
9E,ATL,LAN,CRJ
9E,ATL,LEX,CRJ
9E,ATL,MBS,CRJ
9E,ATL,MSP,
9E,ATL,ROA,CRJ
9E,ATL,SYR,CR9
9E,ATL,TYS,CRJ CR9
9E,ATL,XNA,CRJ
9E,AZO,ATL,CRJ
9E,CHA,ATL,CRJ
9E,CRW,ATL,CRJ
9E,CVG,ATL,CR9 
9E,DTW,MSY,CR9
9E,EVV,ATL,CRJ
9E,FWA,ATL,CRJ
9E,GFK,TVF,
9E,GSO,ATL,CR9
9E,GSP,ATL,CRJ
9E,JFK,MSY,CR9
9E,LAN,ATL,CRJ
9E,LEX,ATL,CRJ
9E,LGA,MSY,CR9
9E,MBS,ATL,CRJ
9E,MDT,ATL,CRJ
9E,MEM,MSY,CRJ
9E,MSP,ATL,
9E,MSP,MSY,CR9
9E,MSY,DTW,CR9
9E,MSY,JFK,CR9
9E,MSY,LGA,CR9
9E,MSY,MEM,CRJ
9E,MSY,MSP,CR9
9E,ROA,ATL,CRJ
9E,SYR,ATL,CR9
9E,TVF,GFK,
9E,TYS,ATL,CRJ CR9 
9E,XNA,ATL,CRJ
9K,ACK,BOS,CNA
9K,ACK,EWB,CNA
9K,ACK,HYA,CNA
9K,ACK,MVY,CNA
9K,ALB,BOS,CNA
9K,ALB,MSS,CNA
9K,ALB,OGS,CNA
9K,AUG,BOS,CNA
9K,AXA,SJU,CNA
9K,BHB,BOS,CNA
9K,BIL,GDV,CNA
9K,BIL,GGW,CNA
9K,BIL,HVR,CNA
9K,BIL,OLF,CNA
9K,BIL,SDY,CNA
9K,BOS,ACK,CNA
9K,BOS,ALB,CNA
9K,BOS,AUG,CNA
9K,BOS,BHB,CNA
9K,BOS,HYA,CNA
9K,BOS,LEB,CNA
9K,BOS,MVY,CNA
9K,BOS,PVC,CNA
9K,BOS,RKD,CNA
9K,BOS,RUT,CNA
9K,BOS,SLK,CNA
9K,CGI,STL,CNA
9K,CPX,SJU,BNI
9K,EIS,SJU,CNA
9K,EIS,STT,CNA
9K,EWB,ACK,CNA
9K,EWB,HPN,CNA
9K,EWB,MVY,CNA
9K,GDV,BIL,CNA
9K,GGW,BIL,CNA
9K,HPN,HYA,CNA
9K,HPN,LEB,CNA
9K,HPN,MVY,CNA
9K,HVR,BIL,CNA
9K,HYA,ACK,CNA
9K,HYA,BOS,CNA
9K,IRK,STL,CNA
9K,LEB,BOS,CNA
9K,LEB,HPN,CNA
9K,MAZ,SJU,CNA
9K,MSS,ALB,CNA
9K,MVY,ACK,CNA
9K,MVY,BOS,CNA
9K,MVY,EWB,CNA
9K,MVY,HPN,CNA
9K,MWA,STL,CNA
9K,NEV,SJU,CNA
9K,OGS,ALB,CNA
9K,OLF,BIL,CNA
9K,OWB,STL,CNA
9K,PVC,BOS,CNA
9K,RKD,BOS,CNA
9K,RUT,BOS,CNA
9K,SDY,BIL,CNA
9K,SJU,AXA,CNA
9K,SJU,CPX,BNI
9K,SJU,EIS,CNA
9K,SJU,MAZ,CNA
9K,SJU,NEV,CNA
9K,SJU,STT,CNA
9K,SJU,STX,CNA
9K,SJU,VIJ,BNI
9K,SJU,VQS,CNA
9K,SLK,BOS,CNA
9K,STL,CGI,CNA
9K,STL,IRK,CNA
9K,STL,MWA,CNA
9K,STL,OWB,CNA
9K,STL,TBN,CNA
9K,STL,UIN,CNA
9K,STT,EIS,CNA
9K,STT,SJU,CNA
9K,STT,STX,CNA
9K,STX,SJU,CNA
9K,STX,STT,CNA
9K,STX,VQS,CNA
9K,TBN,STL,CNA
9K,UIN,STL,CNA
9K,VIJ,SJU,BNI
9K,VQS,SJU,CNA
9K,VQS,STX,CNA
9M,YBL,YQQ,BEH
9M,YBL,YVR,BEH
9M,YDQ,YVR,DH1
9M,YDQ,YYE,DH1
9M,YEG,YOJ,BEH
9M,YEG,YOP,BEH
9M,YEG,YXJ,D38 DH3
9M,YEG,YYC,BEH D38 DH3
9M,YKA,YVR,BEH
9M,YKA,YXS,BEH
9M,YLL,YYC,BEH
9M,YLW,YXS,BEH
9M,YOJ,YEG,BEH
9M,YOJ,YOP,BEH
9M,YOP,YEG,BEH
9M,YOP,YOJ,BEH
9M,YQQ,YBL,BEH
9M,YQQ,YVR,BEH
9M,YQZ,YVR,BEH
9M,YQZ,YWL,BEH
9M,YVR,YBL,BEH
9M,YVR,YDQ,DH1
9M,YVR,YKA,BEH
9M,YVR,YQQ,BEH
9M,YVR,YQZ,BEH
9M,YVR,YWL,BEH
9M,YWL,YQZ,BEH
9M,YWL,YVR,BEH
9M,YXJ,YEG,D38 DH3
9M,YXJ,YXS,BEH
9M,YXJ,YYE,D38 BEH DH3
9M,YXS,YKA,BEH
9M,YXS,YLW,BEH
9M,YXS,YXJ,BEH
9M,YXS,YXT,DH3
9M,YXS,YYC,DH3
9M,YXS,YYD,BEH
9M,YXS,YYE,BEH
9M,YXT,YXS,DH3
9M,YYC,YEG,D38 BEH DH3
9M,YYC,YLL,BEH D38
9M,YYC,YXS,DH3
9M,YYD,YXS,BEH
9M,YYE,YDQ,DH1
9M,YYE,YXJ,D38 BEH DH3
9M,YYE,YXS,BEH
9N,BCV,BZE,CNC
9N,BCV,CUK,CNC
9N,BCV,SPR,CNC
9N,BCV,SQS,CNC
9N,BCV,TZA,CNC
9N,BZE,BCV,CNC
9N,BZE,CUK,CNC
9N,BZE,CUN,CNC
9N,BZE,DGA,CNC
9N,BZE,FRS,CNC
9N,BZE,MID,CNC
9N,BZE,PLJ,CNC
9N,BZE,RTB,CNC
9N,BZE,SAP,CNC
9N,BZE,SPR,CNC
9N,BZE,SQS,CNC
9N,BZE,TZA,CNC
9N,CUK,BCV,CNC
9N,CUK,BZE,CNC
9N,CUK,SPR,CNC
9N,CUK,TZA,CNC
9N,CUN,BZE,CNC
9N,CZH,SPR,CNC
9N,DGA,BZE,CNC
9N,DGA,PLJ,CNC
9N,DGA,TZA,CNC
9N,FRS,BZE,CNC
9N,MID,BZE,CNC
9N,PLJ,BZE,CNC
9N,PLJ,DGA,CNC
9N,PLJ,PND,CNC
9N,PND,PLJ,CNC
9N,RTB,BZE,CNC
9N,SAP,BZE,CNC
9N,SPR,BCV,CNC
9N,SPR,BZE,CNC
9N,SPR,CUK,CNC
9N,SPR,CZH,CNC
9N,SPR,SQS,CNC
9N,SPR,TZA,CNC
9N,SQS,BCV,CNC
SQ,ADD,BKK,763
SQ,ADL,SIN,333
SQ,AKL,SIN,77W 772
SQ,AMD,SIN,333
SQ,AMS,SIN,772 77W
SQ,BCN,GRU,77W
SQ,BCN,MXP,77W
SQ,BCN,SIN,77W
SQ,BDO,SIN,319
SQ,BKI,SIN,320 319
SQ,BKK,ADD,763
SQ,BKK,SIN,772 333 763
SQ,BLR,SIN,772
SQ,BNE,CHC,320
SQ,BNE,CNJ,E90
SQ,BNE,SIN,333
SQ,BOM,SIN,77W 772
SQ,BPN,SIN,319 320
SQ,BWN,SIN,773 320
SQ,CAI,DXB,333
SQ,CAN,SIN,333
SQ,CCU,SIN,333
SQ,CDG,SIN,388
SQ,CEB,DVO,320
SQ,CEB,SIN,320 738
SQ,CGK,SIN,772 773
SQ,CHC,SIN,772
SQ,CJB,SIN,320
SQ,CKG,SIN,320 319
SQ,CMB,SIN,333
SQ,CNJ,BNE,E90
SQ,CNX,SIN,320
SQ,COK,SIN,320 738 319
SQ,CPH,SIN,772
SQ,CPT,JNB,772
SQ,CSX,SIN,320
SQ,CTU,SIN,320 319
SQ,DAC,SIN,333
SQ,DAD,REP,738
SQ,DAD,SIN,738 320
SQ,DEL,SIN,772 773
SQ,DME,IAH,77W
SQ,DME,SIN,77W
SQ,DPS,SIN,772 738
SQ,DRW,SIN,320
SQ,DVO,CEB,320
SQ,DVO,SIN,320 738
SQ,DXB,CAI,333
SQ,DXB,SIN,77W 333
SQ,FCO,SIN,772
SQ,FRA,JFK,388
SQ,FRA,LYS,32A 733 735
SQ,FRA,SIN,388 77W
SQ,FUK,SIN,333
SQ,GRU,BCN,77W
SQ,HAN,SIN,333
SQ,HKG,SFO,77W
SQ,HKG,SIN,77W 772 388
SQ,HKT,SIN,320 738 319
SQ,HND,SIN,333 773
SQ,HYD,SIN,320 738
SQ,IAH,DME,77W
SQ,ICN,SFO,77W
SQ,ICN,SIN,333 77W
SQ,IST,SIN,772
SQ,JED,RUH,333
SQ,JFK,FRA,388
SQ,JNB,CPT,772
SQ,JNB,SIN,772
SQ,JOG,SIN,320
SQ,KCH,SIN,738 319
SQ,KIX,SIN,333
SQ,KMG,SIN,320 319
SQ,KTM,SIN,320
SQ,KUL,SIN,333
SQ,LAX,NRT,388
SQ,LAX,ORD,320
SQ,LGK,SIN,320 319
SQ,LHR,SIN,388 77W
SQ,LOP,SIN,319 320
SQ,MAA,SIN,333
SQ,MAN,MUC,77W
SQ,MDC,SIN,320
SQ,MEL,CHC,320
SQ,MEL,SIN,77W 773 388 333
SQ,MLE,SIN,333
SQ,MNL,SIN,772 333
SQ,MUC,MAN,77W
SQ,MUC,SIN,77W
SQ,MXP,BCN,77W
SQ,MXP,SIN,77W
SQ,NGO,SIN,333
SQ,NRT,LAX,388
SQ,NRT,SIN,77W 388
SQ,PEK,SIN,773 333 772 77W
SQ,PEN,SIN,320 738 319
SQ,PER,SIN,333 772
SQ,PKU,SIN,319
SQ,PLM,SIN,319
SQ,PNH,SIN,320
SQ,PVG,SIN,388 772 77W
SQ,REP,DAD,738
SQ,REP,PNH,320
SQ,REP,SIN,738 320
SQ,RGN,SIN,333
SQ,RUH,JED,333
SQ,RUH,SIN,333
SQ,SFO,HKG,77W
SQ,SFO,ICN,77W
SQ,SGN,SIN,772 333
SQ,SIN,ADL,333
SQ,SIN,AKL,772 77W
SQ,SIN,AMD,333
SQ,SIN,AMS,77W 772
SQ,SIN,BCN,77W
SQ,SIN,BDO,319
SQ,SIN,BKI,320 319
SQ,SIN,BKK,772 333 763
SQ,SIN,BLR,772
SQ,SIN,BNE,333
SQ,SIN,BOM,772 77W
SQ,SIN,BPN,319 320
SQ,SIN,BWN,773 320
SQ,SIN,CAN,333
SQ,SIN,CCU,333
SQ,SIN,CDG,388
SQ,SIN,CEB,320 738
SQ,SIN,CGK,773 772
SQ,SIN,CHC,772
SQ,SIN,CJB,320
SQ,SIN,CKG,320 319
SQ,SIN,CMB,333
SQ,SIN,CNX,320
SQ,SIN,COK,320 738 319
SQ,SIN,CPH,772
SQ,SIN,CSX,320
SQ,SIN,CTU,320 319
SQ,SIN,DAC,333
SQ,SIN,DAD,738 319 320
SQ,SIN,DEL,772 773
SQ,SIN,DME,77W
SQ,SIN,DPS,772 738
SQ,SIN,DRW,320
SQ,SIN,DVO,320 738
SQ,SIN,DXB,77W 333
SQ,SIN,FCO,772
SQ,SIN,FRA,77W 388
SQ,SIN,FUK,333
SQ,SIN,HAN,333
SQ,SIN,HKG,772 388 77W
SQ,SIN,HKT,320 738 319
SQ,SIN,HND,333 773
SQ,SIN,HYD,738 320
SQ,SIN,ICN,333 77W
SQ,SIN,IST,772
SQ,SIN,JNB,772
SQ,SIN,JOG,320
SQ,SIN,KCH,738 319
SQ,SIN,KIX,333
SQ,SIN,KMG,320 319
SQ,SIN,KTM,320
SQ,SIN,KUL,333
SQ,SIN,LGK,320 319
SQ,SIN,LHR,77W 388
SQ,SIN,LOP,319 320
SQ,SIN,MAA,333
SQ,SIN,MDC,320
SQ,SIN,MEL,333 77W 388 773
SQ,SIN,MLE,333
SQ,SIN,MNL,772 333
SQ,SIN,MUC,77W
SQ,SIN,MXP,77W
SQ,SIN,NGO,333
SQ,SIN,NRT,388 77W
SQ,SIN,PEK,772 77W 773 333
SQ,SIN,PEN,320 738 319
SQ,SIN,PER,333 772
SQ,SIN,PKU,319
SQ,SIN,PLM,319
SQ,SIN,PNH,320
SQ,SIN,PVG,772 77W 388
SQ,SIN,REP,738 320
SQ,SIN,RGN,333
SQ,SIN,RUH,333
SQ,SIN,SGN,772 333
SQ,SIN,SOC,320 319
SQ,SIN,SRG,319
SQ,SIN,SUB,333
SQ,SIN,SYD,388 772 773
SQ,SIN,SZX,738
SQ,SIN,TPE,333 77W
SQ,SIN,TRV,319 320
SQ,SIN,UPG,319 320
SQ,SIN,USM,319
SQ,SIN,VTZ,319
SQ,SIN,WUH,319 320
SQ,SIN,XMN,320
SQ,SIN,ZRH,388
SQ,SJC,LAX,320
SQ,SOC,SIN,320 319
SQ,SRG,SIN,319
SQ,SUB,SIN,333
SQ,SYD,SIN,773 388 772
SQ,SZX,SIN,738
SQ,TPE,SIN,77W 333
SQ,TRV,SIN,319 320
SQ,UPG,SIN,319 320
SQ,USM,SIN,319
SQ,VTZ,SIN,319
SQ,WUH,SIN,319 320
SQ,XMN,SIN,320
SQ,ZRH,SIN,388
